name,eval_task_name,model_name,task_name,epochs,batch_size,learning_rate,weight_decay,warmup_steps,max_seq_length,do_lower_case,training_time,accuracy,eval_time,z_amb_precision,z_amb_recall,z_amb_f1-score,z_amb_support,z_minus_m_precision,z_minus_m_recall,z_minus_m_f1-score,z_minus_m_support,z_plus_m_precision,z_plus_m_recall,z_plus_m_f1-score,z_plus_m_support,z_zero_precision,z_zero_recall,z_zero_f1-score,z_zero_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,model_size,memory,parameters
multiemo_en_Nreviews_sentence-run-5,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,736.170528,0.5296442687747036,0.39422,0.8113207547169812,0.39090909090909093,0.5276073619631902,110,0.3974358974358974,0.775,0.5254237288135594,40,0.6067415730337079,0.627906976744186,0.6171428571428572,86,0.18181818181818182,0.35294117647058826,0.24000000000000002,17,0.4993291017511921,0.5366893110309663,0.4775434869799017,253,0.6340450722850268,0.5296442687747036,0.5383717181137512,253,267877805,267836432,66958084
multiemo_en_hotels_sentence-run-1,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,327.588119,0.8181086519114689,2.786191,0.5645161290322581,0.6097560975609756,0.5862646566164155,287,0.8685714285714285,0.882865440464666,0.8756601056168986,1033,0.865546218487395,0.8535911602209945,0.8595271210013908,724,0.7980535279805353,0.7437641723356009,0.7699530516431925,441,0.7741718260179042,0.7724942176455593,0.7728512337194743,2485,0.8200593492035549,0.8181086519114689,0.8187773750224636,2485,267877805,267836432,66958084
multiemo_en_hotels_sentence-run-2,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,324.924422,0.814486921529175,2.607651,0.6374501992031872,0.5574912891986062,0.5947955390334573,287,0.8263950398582817,0.9031945788964182,0.8630897317298798,1033,0.8577405857740585,0.8494475138121547,0.8535739070090216,724,0.8144329896907216,0.7165532879818595,0.7623642943305188,441,0.7840047036315623,0.7566716674722597,0.7684558680257194,2485,0.8115828635408235,0.814486921529175,0.8114560060578907,2485,267877805,267836432,66958084
multiemo_en_hotels_sentence-run-3,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,330.819744,0.8112676056338028,2.646745,0.574750830564784,0.6027874564459931,0.58843537414966,287,0.8563273073263559,0.8712487899322362,0.8637236084452975,1033,0.8567493112947658,0.8591160220994475,0.8579310344827585,724,0.7886977886977887,0.7278911564625851,0.7570754716981133,441,0.7691313094709237,0.7652608562350655,0.7667913721939573,2485,0.8119282990073858,0.8112676056338028,0.8113158116254848,2485,267877805,267836432,66958084
multiemo_en_hotels_sentence-run-4,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,329.421368,0.820523138832998,2.683242,0.6254826254826255,0.5644599303135889,0.5934065934065935,287,0.8501387604070305,0.8896418199419167,0.869441816461684,1033,0.8590785907859079,0.8756906077348067,0.8673050615595076,724,0.7960687960687961,0.7346938775510204,0.7641509433962265,441,0.7826921931860901,0.7661215588853332,0.7735761037060028,2485,0.817201646603345,0.820523138832998,0.8182537301084231,2485,267877805,267836432,66958084
multiemo_en_hotels_sentence-run-5,multiemo_en_hotels_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,329.550667,0.8245472837022133,2.892457,0.6551724137931034,0.5296167247386759,0.5857418111753373,287,0.8405797101449275,0.8983543078412392,0.8685072531586335,1033,0.8654891304347826,0.8798342541436464,0.8726027397260273,724,0.8038740920096852,0.7528344671201814,0.7775175644028103,441,0.7912788365956247,0.7651599384609358,0.7760923421157021,2485,0.8199098303216839,0.8245472837022133,0.8208955822066292,2485,267877805,267836432,66958084
multiemo_en_medicine_sentence-run-1,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,314.806348,0.7788079470198676,2.599507,0.42857142857142855,0.29411764705882354,0.3488372093023256,153,0.7548209366391184,0.7762039660056658,0.7653631284916201,706,0.7925233644859813,0.8185328185328186,0.8053181386514721,518,0.8309232480533927,0.8412162162162162,0.8360380526021264,888,0.7017097444374802,0.682517661953381,0.6888891322618861,2265,0.7712414820811467,0.7788079470198676,0.7740728689935941,2265,267877805,267836432,66958084
multiemo_en_medicine_sentence-run-2,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,314.275991,0.7788079470198676,2.885399,0.39436619718309857,0.3660130718954248,0.3796610169491525,153,0.7597222222222222,0.7747875354107648,0.7671809256661992,706,0.7944444444444444,0.8281853281853282,0.8109640831758034,518,0.8482039397450754,0.8243243243243243,0.8360936607652769,888,0.6991842008987101,0.6983275649539605,0.698474921639108,2265,0.7776729526594931,0.7788079470198676,0.7780346291206133,2265,267877805,267836432,66958084
multiemo_en_medicine_sentence-run-3,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,313.084347,0.7832229580573952,2.605728,0.6862745098039216,0.22875816993464052,0.3431372549019608,153,0.702576112412178,0.8498583569405099,0.7692307692307693,706,0.8103448275862069,0.8166023166023166,0.8134615384615385,518,0.8544152744630071,0.8063063063063063,0.8296639629200463,888,0.7634026810663284,0.6753812874459433,0.6888733813785787,2265,0.7856503840069771,0.7832229580573952,0.7742567766326717,2265,267877805,267836432,66958084
multiemo_en_medicine_sentence-run-4,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,315.6978,0.7779249448123621,2.782848,0.3888888888888889,0.3202614379084967,0.3512544802867384,153,0.7627840909090909,0.7606232294617564,0.7617021276595745,706,0.8007590132827325,0.8146718146718147,0.8076555023923446,518,0.8303964757709251,0.8490990990990991,0.8396436525612472,888,0.6957071172129093,0.6861638952852916,0.6900639407249762,2265,0.7727200033319448,0.7779249448123621,0.775043157317948,2265,267877805,267836432,66958084
multiemo_en_medicine_sentence-run-5,multiemo_en_medicine_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_medicine_sentence,4,16,5e-05,0.01,0,128,True,315.774252,0.7818984547461368,2.628802,0.43089430894308944,0.3464052287581699,0.38405797101449274,153,0.7605633802816901,0.7648725212464589,0.7627118644067797,706,0.8011152416356877,0.832046332046332,0.8162878787878788,518,0.8355704697986577,0.8412162162162162,0.8383838383838383,888,0.7070358501647813,0.6961350745667942,0.7003603881482474,2265,0.7769752088722561,0.7818984547461368,0.779054046593101,2265,267877805,267836432,66958084
multiemo_en_products_sentence-run-1,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,105.8751,0.6900269541778976,0.959287,0.48,0.366412213740458,0.4155844155844156,131,0.7014218009478673,0.8604651162790697,0.7728459530026109,344,0.7524752475247525,0.7835051546391752,0.7676767676767676,194,0.8888888888888888,0.2191780821917808,0.3516483516483517,73,0.7056964843403772,0.5573901417126209,0.5769388719780365,742,0.6941215450603198,0.6900269541778976,0.6669813866227483,742,267877805,267836432,66958084
multiemo_en_products_sentence-run-2,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,110.155474,0.7008086253369272,0.952423,0.4268292682926829,0.5343511450381679,0.4745762711864407,131,0.7661290322580645,0.8284883720930233,0.7960893854748604,344,0.7988826815642458,0.7371134020618557,0.7667560321715817,194,0.8148148148148148,0.3013698630136986,0.44,73,0.701663949232452,0.6003306955516864,0.6193554222082207,742,0.719579168393613,0.7008086253369272,0.696623868423265,742,267877805,267836432,66958084
multiemo_en_products_sentence-run-3,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,110.957838,0.7102425876010782,0.944543,0.44366197183098594,0.48091603053435117,0.4615384615384615,131,0.7531806615776081,0.8604651162790697,0.8032564450474898,344,0.8596491228070176,0.7577319587628866,0.8054794520547944,194,0.5833333333333334,0.2876712328767123,0.3853211009174312,73,0.6599562723872362,0.596696084613255,0.6138988648895443,742,0.7096618989898263,0.7102425876010782,0.7023897703820452,742,267877805,267836432,66958084
multiemo_en_products_sentence-run-4,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,108.627605,0.6981132075471698,0.958202,0.42990654205607476,0.3511450381679389,0.3865546218487395,131,0.7296650717703349,0.8866279069767442,0.800524934383202,344,0.7828571428571428,0.7061855670103093,0.7425474254742548,194,0.7142857142857143,0.410958904109589,0.5217391304347826,73,0.6641786177423167,0.5887293540661453,0.6128415280352447,742,0.6891370411798974,0.6981132075471698,0.6848522775657021,742,267877805,267836432,66958084
multiemo_en_products_sentence-run-5,multiemo_en_products_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_products_sentence,4,16,5e-05,0.01,0,128,True,109.351471,0.7008086253369272,0.880318,0.41605839416058393,0.4351145038167939,0.4253731343283582,131,0.7869318181818182,0.8052325581395349,0.7959770114942528,344,0.7936507936507936,0.7731958762886598,0.783289817232376,194,0.5625,0.4931506849315068,0.5255474452554745,73,0.6397852514982989,0.6266734057941239,0.6325468520776154,742,0.7011306591075956,0.7008086253369272,0.7006242056573699,742,267877805,267836432,66958084
multiemo_en_reviews_sentence-run-1,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,52.755571,0.616600790513834,0.398202,0.6355140186915887,0.6181818181818182,0.6267281105990783,110,0.5116279069767442,0.55,0.5301204819277109,40,0.6413043478260869,0.686046511627907,0.6629213483146068,86,0.6363636363636364,0.4117647058823529,0.5,17,0.6062024774645141,0.5664982589230195,0.579942485210349,253,0.6179526247682602,0.616600790513834,0.615241689320408,253,267877805,267836432,66958084
multiemo_en_reviews_sentence-run-2,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,47.154854,0.6205533596837944,0.406247,0.6888888888888889,0.5636363636363636,0.6199999999999999,110,0.5365853658536586,0.55,0.54320987654321,40,0.64,0.7441860465116279,0.6881720430107526,86,0.4090909090909091,0.5294117647058824,0.46153846153846156,17,0.5686412909583641,0.5968085437134685,0.578230095273106,253,0.6293902682469154,0.6205533596837944,0.6203847612917271,253,267877805,267836432,66958084
multiemo_en_reviews_sentence-run-3,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,53.928218,0.6284584980237155,0.36868,0.6568627450980392,0.6090909090909091,0.6320754716981132,110,0.5238095238095238,0.55,0.5365853658536585,40,0.6597938144329897,0.7441860465116279,0.6994535519125683,86,0.5,0.35294117647058826,0.41379310344827586,17,0.5851165208351382,0.5640545330182813,0.5704768732281539,253,0.626282810096452,0.6284584980237155,0.6252142480001596,253,267877805,267836432,66958084
multiemo_en_reviews_sentence-run-4,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,52.160895,0.616600790513834,0.379314,0.6595744680851063,0.5636363636363636,0.6078431372549019,110,0.55,0.55,0.55,40,0.63,0.7325581395348837,0.6774193548387097,86,0.47368421052631576,0.5294117647058824,0.5,17,0.5783146696528556,0.5939015669692824,0.5838156230234028,253,0.6197068105466762,0.616600790513834,0.61510201428525,253,267877805,267836432,66958084
multiemo_en_reviews_sentence-run-5,multiemo_en_reviews_sentence,huawei-noah/TinyBERT_General_6L_768D,multiemo_en_reviews_sentence,4,16,5e-05,0.01,0,128,True,48.237412,0.6047430830039525,0.375522,0.6666666666666666,0.5818181818181818,0.6213592233009707,110,0.4583333333333333,0.55,0.5,40,0.7088607594936709,0.6511627906976745,0.6787878787878788,86,0.36666666666666664,0.6470588235294118,0.46808510638297873,17,0.5501318565400843,0.607509949011317,0.567058052117957,253,0.627913143543303,0.6047430830039525,0.6113941460370553,253,267877805,267836432,66958084
multiemo_en_Nhotels_sentence-run-1,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,230.421337,0.738430583501006,0.961652,0.6416184971098265,0.3867595818815331,0.48260869565217385,287,0.8051823416506718,0.8121974830590513,0.8086746987951807,1033,0.7773224043715847,0.7859116022099447,0.7815934065934066,724,0.587360594795539,0.7165532879818595,0.6455566905005108,441,0.7028709594819055,0.6753554887830971,0.679608372885318,2485,0.7395192397044362,0.738430583501006,0.7341785860732182,2485,51049901,51008528,12751108
multiemo_en_Nhotels_sentence-run-2,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,232.059289,0.7307847082494969,0.917909,0.545,0.3797909407665505,0.44763860369609854,287,0.8163471241170535,0.7831558567279767,0.7994071146245059,1033,0.735330836454432,0.81353591160221,0.7724590163934427,724,0.6267748478701826,0.7006802721088435,0.6616702355460385,441,0.680863202110417,0.6692907453013952,0.6702937425650214,2485,0.7277620976727065,0.7307847082494969,0.7264856057998191,2485,51049901,51008528,12751108
multiemo_en_Nhotels_sentence-run-3,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,264.122062,0.746076458752515,0.936615,0.5872340425531914,0.4808362369337979,0.528735632183908,287,0.8114674441205053,0.8083252662149081,0.8098933074684771,1033,0.7868852459016393,0.7955801104972375,0.7912087912087912,724,0.623721881390593,0.691609977324263,0.6559139784946235,441,0.7023271534914823,0.6940878977425516,0.6964379273389499,2485,0.7450898622596726,0.746076458752515,0.744651968773848,2485,51049901,51008528,12751108
multiemo_en_Nhotels_sentence-run-4,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,224.319353,0.7368209255533199,0.893196,0.6080402010050251,0.42160278745644597,0.49794238683127573,287,0.8003820439350525,0.8112294288480155,0.8057692307692307,1033,0.7516170763260026,0.8024861878453039,0.7762191048764195,724,0.6244635193133047,0.6598639455782312,0.6416758544652701,441,0.6961257101448463,0.6737955874319992,0.6804016442355489,2485,0.73274099169036,0.7368209255533199,0.7324872290361785,2485,51049901,51008528,12751108
multiemo_en_Nhotels_sentence-run-5,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nhotels_sentence,4,16,5e-05,0.01,0,128,True,219.348152,0.7505030181086519,0.89113,0.5809128630705395,0.4878048780487805,0.5303030303030303,287,0.8043478260869565,0.8238141335914811,0.8139646102343377,1033,0.768324607329843,0.8107734806629834,0.7889784946236559,724,0.6800947867298578,0.6507936507936508,0.6651216685979142,441,0.7084200208042992,0.6932965357742239,0.6995919509397346,2485,0.7459968260377242,0.7505030181086519,0.7475096571542245,2485,51049901,51008528,12751108
multiemo_en_Nmedicine_sentence-run-1,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,240.352229,0.6573951434878588,0.857516,0.29767441860465116,0.41830065359477125,0.34782608695652173,153,0.6063947078280044,0.7790368271954674,0.6819590824550527,706,0.683111954459203,0.694980694980695,0.6889952153110048,518,0.836038961038961,0.579954954954955,0.6848404255319148,888,0.605805010482705,0.6180682826814722,0.6009052025636236,2265,0.6931185163733101,0.6573951434878588,0.6621272948878834,2265,51049901,51008528,12751108
multiemo_en_Nmedicine_sentence-run-2,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,239.866928,0.6640176600441501,0.843155,0.30864197530864196,0.32679738562091504,0.3174603174603175,153,0.6108165429480382,0.8158640226628895,0.6986052152819892,706,0.6541218637992832,0.7046332046332047,0.6784386617100372,518,0.8521594684385382,0.5777027027027027,0.6885906040268457,888,0.6064349626236254,0.606249328904928,0.5957736996197973,2265,0.6949277858565067,0.6640176600441501,0.6643207036212588,2265,51049901,51008528,12751108
multiemo_en_Nmedicine_sentence-run-3,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,227.034996,0.6596026490066225,0.819412,0.2909090909090909,0.41830065359477125,0.34316353887399464,153,0.6004162330905307,0.8172804532577904,0.692261547690462,706,0.7100840336134454,0.6525096525096525,0.6800804828973844,518,0.8470394736842105,0.579954954954955,0.6885026737967914,888,0.6121122078243194,0.6170114285792923,0.6010020608146581,2265,0.7012792642447457,0.6596026490066225,0.6644206351388888,2265,51049901,51008528,12751108
multiemo_en_Nmedicine_sentence-run-4,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,222.877959,0.6600441501103753,0.93554,0.28708133971291866,0.39215686274509803,0.3314917127071823,153,0.6148723640399556,0.7847025495750708,0.6894835096453018,706,0.6727272727272727,0.7142857142857143,0.6928838951310862,518,0.8446280991735537,0.5754504504504504,0.6845277963831212,888,0.6048272689134251,0.6166488942640833,0.5995967284666729,2265,0.6960378866786437,0.6600441501103753,0.6641360400529343,2265,51049901,51008528,12751108
multiemo_en_Nmedicine_sentence-run-5,multiemo_en_medicine_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nmedicine_sentence,4,16,5e-05,0.01,0,128,True,219.753663,0.671523178807947,0.921838,0.2938388625592417,0.40522875816993464,0.3406593406593406,153,0.613882863340564,0.8016997167138811,0.6953316953316954,706,0.7292110874200426,0.6602316602316602,0.6930091185410334,518,0.8310708898944194,0.6204954954954955,0.7105093488072213,888,0.6170009258035669,0.6219139076527429,0.6098773758348227,2265,0.7037884949226617,0.671523178807947,0.6767929718190393,2265,51049901,51008528,12751108
multiemo_en_Nproducts_sentence-run-1,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,354.117864,0.6347708894878706,0.310387,0.5441176470588235,0.2824427480916031,0.3718592964824121,131,0.7207977207977208,0.7354651162790697,0.7280575539568345,344,0.8121212121212121,0.6907216494845361,0.746518105849582,194,0.2974683544303797,0.6438356164383562,0.4069264069264069,73,0.5936262336020339,0.5881162825733913,0.5633403408038089,742,0.6718336020809362,0.6347708894878706,0.6384036477638728,742,51049901,51008528,12751108
multiemo_en_Nproducts_sentence-run-2,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,269.67497,0.637466307277628,0.285848,0.5675675675675675,0.32061068702290074,0.4097560975609756,131,0.7441176470588236,0.7354651162790697,0.7397660818713451,344,0.808641975308642,0.6752577319587629,0.7359550561797753,194,0.28313253012048195,0.6438356164383562,0.3933054393305439,73,0.6008649300138788,0.5937922879247725,0.5696956687356599,742,0.6844650132725855,0.637466307277628,0.6464206993453324,742,51049901,51008528,12751108
multiemo_en_Nproducts_sentence-run-3,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,315.319052,0.6428571428571429,0.283823,0.6206896551724138,0.2748091603053435,0.380952380952381,131,0.7308781869688386,0.75,0.7403156384505022,344,0.8132530120481928,0.6958762886597938,0.7499999999999999,194,0.2909090909090909,0.6575342465753424,0.4033613445378151,73,0.613932486274634,0.59455492388512,0.5686573409851745,742,0.6896764004293527,0.6428571428571429,0.6462516437776215,742,51049901,51008528,12751108
multiemo_en_Nproducts_sentence-run-4,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,289.652279,0.6401617250673854,0.317814,0.6923076923076923,0.2748091603053435,0.39344262295081966,131,0.723463687150838,0.752906976744186,0.7378917378917379,344,0.8364779874213837,0.6855670103092784,0.7535410764872521,194,0.27167630057803466,0.6438356164383562,0.38211382113821135,73,0.6309814168644872,0.589279690949291,0.5667473146170052,742,0.7030632285365781,0.6401617250673854,0.6461684895187757,742,51049901,51008528,12751108
multiemo_en_Nproducts_sentence-run-5,multiemo_en_products_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nproducts_sentence,4,16,5e-05,0.01,0,128,True,312.053438,0.6401617250673854,0.291249,0.6,0.2748091603053435,0.3769633507853403,131,0.723943661971831,0.747093023255814,0.7353361945636624,344,0.8253012048192772,0.7061855670103093,0.7611111111111112,194,0.2795031055900621,0.6164383561643836,0.3846153846153846,73,0.6071869930952926,0.5861315266839626,0.5645065102688747,742,0.6848366309451808,0.6401617250673854,0.6442996341175985,742,51049901,51008528,12751108
multiemo_en_Nreviews_sentence-run-1,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,407.914102,0.5296442687747036,0.149233,0.8444444444444444,0.34545454545454546,0.4903225806451613,110,0.41333333333333333,0.775,0.5391304347826087,40,0.5918367346938775,0.6744186046511628,0.6304347826086958,86,0.2,0.4117647058823529,0.2692307692307692,17,0.5124036281179138,0.5516594639970153,0.4822796418168087,253,0.6471153415252794,0.5296442687747036,0.5308103385120276,253,51049901,51008528,12751108
multiemo_en_Nreviews_sentence-run-2,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,380.070409,0.5059288537549407,0.12545,0.7647058823529411,0.35454545454545455,0.484472049689441,110,0.4084507042253521,0.725,0.5225225225225225,40,0.6,0.627906976744186,0.6136363636363636,86,0.14634146341463414,0.35294117647058826,0.20689655172413793,17,0.4798745124982318,0.5150984019400572,0.45688187189311624,253,0.6108437948849265,0.5059288537549407,0.5157422728014903,253,51049901,51008528,12751108
multiemo_en_Nreviews_sentence-run-3,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,413.49436,0.5296442687747036,0.126268,0.7916666666666666,0.34545454545454546,0.4810126582278481,110,0.4050632911392405,0.8,0.5378151260504201,40,0.6236559139784946,0.6744186046511628,0.6480446927374302,86,0.18181818181818182,0.35294117647058826,0.24000000000000002,17,0.5005510134006459,0.5432035816440741,0.4767181192539246,253,0.632455267478113,0.5296442687747036,0.5305764467292454,253,51049901,51008528,12751108
multiemo_en_Nreviews_sentence-run-4,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,354.560813,0.5335968379446641,0.151418,0.8235294117647058,0.38181818181818183,0.5217391304347826,110,0.3875,0.775,0.5166666666666667,40,0.6086956521739131,0.6511627906976745,0.6292134831460675,86,0.2,0.35294117647058826,0.25531914893617025,17,0.5049312659846548,0.5402305372466111,0.48073460729592177,253,0.6396682268026647,0.5335968379446641,0.5395682059168753,253,51049901,51008528,12751108
multiemo_en_Nreviews_sentence-run-5,multiemo_en_reviews_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_Nreviews_sentence,4,16,5e-05,0.01,0,128,True,388.694579,0.5335968379446641,0.139318,0.8301886792452831,0.4,0.5398773006134969,110,0.40789473684210525,0.775,0.5344827586206897,40,0.6067415730337079,0.627906976744186,0.6171428571428572,86,0.17142857142857143,0.35294117647058826,0.23076923076923078,17,0.5040633901374169,0.5389620383036936,0.4805680367865687,253,0.6432039730666005,0.5335968379446641,0.5445184824097823,253,51049901,51008528,12751108
multiemo_en_hotels_sentence-run-1,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,178.166772,0.806841046277666,0.899316,0.6162790697674418,0.554006968641115,0.5834862385321101,287,0.831511839708561,0.8838334946757018,0.8568747067104645,1033,0.8236074270557029,0.8577348066298343,0.8403247631935047,724,0.832,0.7074829931972789,0.7647058823529411,441,0.7758495841329264,0.7507645657859825,0.7613478976972551,2485,0.8044376662497096,0.806841046277666,0.8041217485554809,2485,51049901,51008528,12751108
multiemo_en_hotels_sentence-run-2,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,188.810353,0.806841046277666,0.872025,0.6051660516605166,0.5714285714285714,0.5878136200716846,287,0.8357933579335793,0.8770571151984511,0.8559282002834199,1033,0.8287220026350461,0.8687845303867403,0.8482805124747134,724,0.8247978436657682,0.6938775510204082,0.7536945812807883,441,0.7736198139737275,0.7527869420085428,0.7614292285276515,2485,0.8051459857289066,0.806841046277666,0.8045918475774109,2485,51049901,51008528,12751108
multiemo_en_hotels_sentence-run-3,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,183.030351,0.8096579476861167,1.006013,0.6489795918367347,0.554006968641115,0.5977443609022557,287,0.8325832583258326,0.8954501452081317,0.8628731343283581,1033,0.831989247311828,0.8549723756906077,0.8433242506811989,724,0.8025974025974026,0.7006802721088435,0.7481840193704601,441,0.7790373750179495,0.7512774404121745,0.7630314413205682,2485,0.8058838303046061,0.8096579476861167,0.8062038186622543,2485,51049901,51008528,12751108
multiemo_en_hotels_sentence-run-4,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,175.470959,0.8044265593561368,0.889667,0.6396396396396397,0.49477351916376305,0.5579567779960707,287,0.8245299910474485,0.8915779283639884,0.8567441860465117,1033,0.8053435114503816,0.8743093922651933,0.83841059602649,724,0.8416666666666667,0.6870748299319728,0.7565543071161048,441,0.7777949522010341,0.7369339174312294,0.7524164667962944,2485,0.8006276698666669,0.8044265593561368,0.7991147124476056,2485,51049901,51008528,12751108
multiemo_en_hotels_sentence-run-5,multiemo_en_hotels_sentence,microsoft/xtremedistil-l6-h256-uncased,multiemo_en_hotels_sentence,4,16,5e-05,0.01,0,128,True,189.819586,0.8052313883299799,0.930704,0.6302521008403361,0.5226480836236934,0.5714285714285714,287,0.8044406490179334,0.9119070667957405,0.8548094373865698,1033,0.8326585695006747,0.8522099447513812,0.842320819112628,724,0.8716417910447761,0.6621315192743764,0.7525773195876287,441,0.7847482776009301,0.7372241536112979,0.7552840368788495,2485,0.8044701720506787,0.8052313883299799,0.8002998067589593,2485,51049901,51008528,12751108
